college_code,college_name,avg_percentile,avg_rank,percentile_std,rank_std,data_points,stability_score,cluster
6145,"JSPM'S Jaywantrao Sawant College of Engineering,Pune",77.20300617179487,65731.03846153847,22.347371934628427,47401.34134560053,78,0.042831373175531456,0
6146,"MIT Academy of Engineering,Alandi, Pune",85.94852411166667,43115.61,15.672690851151247,38458.119344429935,600,0.059978320771835715,5
6149,"Siddhant College of Engineering, A/p Sudumbare, Tal.Maval, Dist-Pune",57.61094024444445,117478.0,18.468806340628987,36484.361554476134,54,0.051364217328163764,6
6155,"G.H.Raisoni College of Engineering & Management, Wagholi, Pune",75.30157029698796,67097.80722891567,27.293883745651144,56549.90805103751,166,0.035343327518750516,3
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",86.08810777645569,43102.81012658228,14.791651676338157,35986.88682671905,395,0.06332459836980679,4
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",91.08619897954544,27642.371212121212,13.515671090629066,34850.4680777251,396,0.0688910622014282,4
6177,"Sinhgad College of Engineering, Vadgaon (BK), Pune",71.22209379913043,73953.8,28.520554477912196,57829.55027783669,115,0.03387470248054513,3
6178,"Sinhgad Technical Education Society's Smt. Kashibai Navale College of Engineering,Vadgaon,Pune",78.16708094683544,66803.15189873418,15.43999308020051,37325.748756839195,79,0.060827276211225974,0
6179,"Indira College of Engineering & Management, Pune",81.3467593421875,57400.83984375,15.59416629768555,35976.2800515395,256,0.060262141650314405,4
6182,"Sinhgad Technical Education Society, Sinhgad Institute of Technology and Science, Narhe (Ambegaon)",69.61984044871795,89090.66666666667,17.975195862334395,39767.444627473036,78,0.052700378286212664,0
6184,"K. J.'s Educational Institut Trinity College of Engineering and Research, Pisoli, Haveli",68.68794312442996,92576.88273615635,15.58881842045557,35403.646076024415,307,0.060281568864899146,5
6185,Sinhgad Institute of Technology,66.0465615597561,96518.68292682926,20.47343237229976,44394.85455528201,82,0.04656917360309744,0
6187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",66.5959914605263,95545.55263157895,19.94173522789559,42828.95306227467,76,0.047751534871281476,0
6203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",72.93960820123456,78459.17283950618,21.090703579406537,45146.22530976154,81,0.04526791083884821,0
6206,"Pune District Education Association's College of Engineering, Manjari(Bk), Hadapsar, Pune",64.51744263157894,99112.81578947368,22.1588545658308,46186.94805929788,76,0.043180028492230654,0
6207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",83.36831449473684,50726.21929824561,16.457089018819357,41441.65088917802,114,0.057283319052905374,0
6214,"K. E. Society's Rajarambapu Institute of Technology, Walwa, Sangli",82.00072133979592,55884.53571428572,14.527786213625344,35865.34172345076,392,0.06440068057625102,4
6217,"Shri. Balasaheb Mane Shikshan Prasarak Mandal's, Ashokrao Mane Group of Institutions",46.5400124305638,140530.29080118693,17.097683433277496,29120.11980866727,337,0.05525569080080321,5
6219,"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur",25.6485232,170203.22222222222,25.40360093491103,40521.19740881857,9,0.037873621952746336,7
6220,"SVERI's College of Engineering, Pandharpur",64.38062761313869,101272.24817518248,19.489519575655724,40524.27456440339,274,0.04880543910791023,5
6222,"Dattajirao Kadam Technical Education Society's Textile & Engineering Institute, Ichalkaranji.",74.11270090451467,77477.37020316027,16.631304981490004,38229.78530337669,443,0.056717299204445557,5
6223,"Pradnya Niketan Education Society's Nagesh Karajagi Orchid College of Engineering & Technology, Solapur",63.45214106727273,103570.92727272728,19.02247265925484,41104.63011199987,275,0.04994388140856206,5
6250,"D.Y. Patil College of Engineering and Technology, Kolhapur",74.87734962853403,75589.77486910994,16.545927102642118,38182.09819893435,382,0.05699328363500479,5
6265,"Walchand Institute of Technology, Solapur",77.77423457083333,64258.572916666664,21.739279566860127,47895.72148296312,96,0.04397676703255737,0
6267,"Kolhapur Institute of Technology's College of Engineering(Autonomous), Kolhapur",83.49143365615213,50474.968680089485,15.838274181492576,38655.814240376065,447,0.059388509132315255,5
6268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",59.412473426713944,111839.98108747046,21.063245418470274,42273.53123476336,423,0.045324247681297544,5
6269,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",42.8759463258312,144742.44757033247,21.60776302390304,37619.997631124774,391,0.04423259386356388,5
6270,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",53.537122071794876,124107.84615384616,22.230769456351204,42096.21919611412,39,0.04304635719789315,7
6271,Pune Institute of Computer Technology,94.88222822524591,16078.819672131147,10.173246637017131,28164.114452234404,305,0.08949950112861424,4
6272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",89.10120210290457,34159.66804979253,13.312303563075034,34619.67027040818,482,0.0698699545878796,4
6273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",89.90952383021977,30542.803296703296,15.45420546802506,39368.73058145168,910,0.06077473640056754,5
6274,"PVG's College of Engineering, Technology & Management",85.11802324659574,44979.948936170214,17.970615425613754,44792.9147590493,470,0.05271310274150724,5
6275,"Shivnagar Vidya Prasarak Mandal's College of Engineering, Malegaon-Baramati",58.762701998000004,109066.74,27.197916388725925,53526.856524746676,50,0.0354636132051168,3
6276,"MKSSS's Cummins College of Engineering for Women, Karvenagar,Pune",90.76390057426471,27534.29411764706,15.92052863525331,39794.01623120178,136,0.05909980837812218,4
6277,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",51.10533196666667,131472.16666666666,17.327318434418487,33050.579888304645,318,0.054563355985675015,5
6278,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",84.88234393930755,46232.562118126276,16.14765275306344,39389.13757346483,491,0.05831701950118796,5
6281,"Modern Education Society's Wadia College of Engineering, Pune",79.53359716307693,61414.96923076923,17.958944451525433,41753.28038234288,65,0.05274555250461426,0
6282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",87.87359942564842,37530.9711815562,14.617538941824296,36165.87906617542,347,0.06403057509413126,4
6283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",70.17267556958762,85931.61855670103,18.60393454657169,38952.768847910214,388,0.051010168271291165,5
6284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",77.47931410361446,67819.32289156626,17.350190684617797,39133.93398320399,415,0.05449534651638571,5
6285,"Bharati Vidyapeeth's College of Engineering for Women, Katraj, Dhankawadi, Pune",85.18148354418605,46856.51162790698,12.856106888624835,29975.196767591267,43,0.07217034395288546,4
6288,"Bharati Vidyapeeth's College of Engineering, Kolhapur",59.442558571111114,110527.33333333333,23.393643228649704,46023.72053725024,45,0.040994286528939876,3
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistan's Bramhadevdada Mane Institute of Technology, Solapur",30.078466654054054,166982.7837837838,18.166248419402216,28801.355566222086,37,0.05217505158639645,1
6298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",70.79438380106383,86995.95390070922,16.09192398819357,35077.84226135732,846,0.0585071640086137,5
6303,"Dr. Ashok Gujar Technical Institute's Dr. Daulatrao Aher College of Engineering, Karad",53.80766074230769,120685.38461538461,26.361135600169007,51789.63346545478,26,0.03654819063846981,3
6304,"Loknete Hanumantrao Charitable Trust's Adarsh Institute of Technology and Research Centre, Vita,Sangli",34.68919351531532,159678.3918918919,18.883125720229156,30973.496724513738,222,0.05029390318558399,1
6305,"Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara",30.10541596111111,164667.77777777778,22.906069433593537,40012.35843432781,18,0.041830381308721944,7
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli",63.65911026176471,101502.08823529411,21.699340479187217,47921.60249658251,34,0.04405414337552623,0
6308,"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North)",37.206872455,151591.1,26.677127395657273,45821.27949338088,20,0.03613091726263856,7
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune",81.97447162598752,56133.15592515592,14.269128758426877,33634.63301362234,481,0.06549162141606214,5
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi",73.51041944032258,77540.58064516129,20.17959246995519,43056.070826706586,62,0.047215261644839183,0
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali",43.565779266666674,146027.16666666666,18.57863898634514,30931.14051189621,6,0.05107607330098055,6
6315,Sanjeevan Group of Institutions,43.240641833333335,144110.94444444444,22.21671445083529,38131.05372955413,18,0.04307241673311023,7
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",54.0756861952,125129.59733333334,18.0653955853821,35433.18703481774,375,0.05245104910210855,5
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur",56.365316336111114,118629.19444444444,21.52044168029473,41233.57870946546,36,0.04440410246815873,6
6320,"K.J.'s Educational Institute's K.J.College of Engineering & Management Research, Pisoli",59.905519770967736,112517.14516129032,18.35745405922662,36444.44940348042,62,0.05165968607960383,6
6321,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur",32.804456980000005,160769.1,22.434426408112127,36888.14516172389,30,0.0426722627038073,7
6322,"Shree Gajanan Maharaj Shikshan Prasarak Manda'l Sharadchandra Pawar College of Engineering, Dumbarwadi",57.75369628823529,119071.82352941176,15.326944744819324,29167.610799985177,17,0.061248446395171914,6
6324,Rajgad Technical Campus,55.973103887037034,121197.12962962964,18.274280078158483,35105.53174334322,54,0.051882612265928156,6
6325,"Alard Charitable Trust's Alard College of Engineering and Management, Pune",61.157357075,105062.03571428571,25.99929697059218,49372.767553455684,28,0.03703800143719323,3
6326,Karmayogi Institute of Technology,46.42007792142857,138743.92857142858,21.510250060572282,39536.88278530721,14,0.0444242066307182,7
6402,"NEW INSTITUTE OF TECHNOLOGY,KOLHAPUR",52.71056503846153,122405.92307692308,27.955937547148537,52167.31660478225,13,0.03453523127585541,3
6444,"Shriram Institute Of Engineering & Technology, (Poly), Paniv",30.645541880000003,164835.7,22.292339122937292,33572.96787281233,10,0.04293257086469444,7
6466,"Shree Santkrupa Shikshan Sanstha, Shree Santkrupa Institute Of Engineering & Technology, Karad",43.151726975,148544.83333333334,12.120684992283572,21830.01540345658,12,0.07621553299908593,1
6467,"Swami Vivekanand Institute Of Technology, Solapur",33.371007794117645,160746.20588235295,21.57739996509512,32285.869869011614,34,0.04429207975878577,7
6468,"Swami Vivekananda Shikshan Sanstha, Dr. Bapuji Salunkhe Institute Of Engineering & Technology,Kolhapur",49.84568518571429,132663.7142857143,20.60253687387496,36461.58645890947,28,0.04629085953369442,6
6545,"Samarth Education Trust's Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara.",33.55827875,161308.175,19.450872049032107,29697.29051710329,160,0.0488976703586255,1
6609,"Jaihind College Of Engineering,Kuran",58.61345209615384,115170.07692307692,19.092303434465084,36004.25796107038,52,0.049770301511804886,6
6622,ISBM College Of Engineering Pune,62.27930213170732,97846.75609756098,30.587800407097404,62670.38210063048,41,0.03165779152432886,3
6625,"Universal College of Engineering & Research, Sasewadi",20.022608499999997,183232.5,11.771583898590897,14121.62952707654,2,0.07829882400963056,1
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune",55.490647561290324,122210.51612903226,18.29811824545748,35219.963856569535,31,0.051818523820859407,6
6632,Navsahyadri Education Society's Group of Institutions,58.19006472571429,115496.84285714285,20.341266637309673,36776.376522631595,70,0.04685757490381378,6
6634,"KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",67.39819438461538,93837.69230769231,19.242233926566776,42052.392451834145,52,0.049401662070882264,0
6635,Samarth College of Engineering and Management,53.8825531725,124374.275,20.37489295250464,38362.501661687136,40,0.04678386002783809,6
6640,"N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",56.64619417647059,118993.50980392157,19.354821955936654,39830.40055001835,51,0.04912840810716802,6
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",59.61694442727273,107987.20454545454,26.045277206073006,52204.23670750298,44,0.036975032364447366,3
6644,"Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",26.205121419463087,172197.0201342282,18.104151714920462,28750.755348354654,149,0.05234464293010161,1
6649,"TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",62.370900750000004,104192.55263157895,22.52705005801582,46604.62934475522,38,0.042504266260924344,0
6714,"APPASAHEB ALIAS SA.RE.PATIL INSTITUTE OF TECHNOLOGY, Dattanagar Tal-Shirol, Dist Kolhapur",14.793213866666667,189699.0,5.477244280899694,6180.22596674264,3,0.15438664293530385,1
6715,Babasaheb Phadtare Engineering & Technology Kalamb-Walchandnagar Tal Indapur Dist Pune,32.50458854,163755.8,19.544662970869904,29074.672460751808,5,0.04867444169894104,1
6732,"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune",70.74267827605634,82424.35211267606,23.38088539505436,50717.750763303105,71,0.04101573768944622,0
6754,"International Institute of Information Technology (I²IT), Pune.",87.81256929252336,36812.13084112149,16.473322402823676,39897.8330425919,214,0.05723010066124578,4
6755,"JSPM Narhe Technical Campus, Pune.",67.92677027619048,87851.44444444444,26.217322817911604,53784.61310538597,63,0.03674130650873216,3
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola",40.35951090305677,150614.60262008733,18.600044612834836,32357.087553595524,229,0.05102029203266011,6
6757,"Yashoda Technical Campus, Wadhe, Satara.",47.12888032307693,138001.42307692306,19.990586827807633,35489.72027820646,52,0.04764040225284379,6
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune.",63.65012812962963,102291.92592592593,21.33036451498149,41816.44217283798,27,0.0447820723808202,0
6759,"Shree Ramchandra College of Engineering, Lonikand,Pune",55.50727303157895,119379.1052631579,23.653826197671435,44647.48801306959,19,0.04056165529772618,3
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli.",43.6973908375,145725.875,16.44898666405347,31011.9054255781,8,0.0573099182922807,6
6766,Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,34.42814583076923,159407.23076923078,20.890071005918056,33702.04394927663,13,0.045682812071721764,7
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune.",49.836629112903225,132823.0,20.738947394946635,34892.18552818572,31,0.04600038731555405,6
6768,"P.K. Technical Campus, Pune.",53.606314895000004,125594.15,18.935810877492592,39573.89584625199,20,0.05016098949498933,6
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune.",64.15983783653846,102100.46153846153,18.81531087875087,40978.106088572895,52,0.050466026302537555,0
6770,"SKN Sinhgad Institute of Technology & Science, Kusgaon(BK),Pune.",59.59178373589743,108165.02564102564,26.012283292392254,51511.060356764865,39,0.03702019518955808,3
6771,"Flora Institute of Technology, Khopi, Near Khed Shivapur Toll Plaza, Pune",23.4701479,179020.0,0.0,0.0,1,1.0,2
6772,"NBN Sinhgad Technical Institutes Campus, Pune",72.5740169890625,80422.3125,19.281487404151378,43128.204495204285,64,0.049306048421049825,0
6780,"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",59.34648756026201,114611.49781659388,16.91848484523914,32465.204793264977,229,0.055808290077924504,6
6781,"Bhagwant Institute of Technology, Barshi",36.703147308333335,153230.25,26.144097988886212,42256.375175017296,12,0.03684042108930776,7
6782,"Sahakar Maharshee Shankarrao Mohite Patil Institute of Technology & Research, Akluj",42.077696969230765,145458.61538461538,23.821689130906897,39986.53065416416,13,0.04028734687337789,7
6794,"Anantrao Pawar College of Engineering & Research, Pune",62.31593068979592,105046.63265306123,21.500546802237995,43619.76500953719,49,0.044443364367506656,0
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar",58.55806729545454,117966.27272727272,13.050664488872297,27184.296146299195,22,0.07117101122099741,6
6796,"Bharati Vidyapeeth's College of Engineering,Lavale, Pune",74.5692751586207,71661.63793103448,23.586760993192918,54399.804269738925,58,0.04067229515416283,0
6797,"Dnyanshree Institute Engineering and Technology, Satara",48.73620312,133447.33333333334,22.891800851059013,42151.46143825801,15,0.04185536311113503,7
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj",18.99634645,183697.5,18.391192527072043,21557.564438034275,2,0.05156980410585373,1
6803,"Sant Gajanan Maharaj College of Engineering, Gadhinglaj",45.8916743,138213.57142857142,23.82831759816723,42654.09432340891,28,0.040276591277123734,7
6808,"Keystone School of Engineering, Pune",57.29847833191489,114412.29787234042,24.65116580715624,47433.35192388822,47,0.03898458290425993,3
6811,Sanjay Ghodawat Institute,47.84530224230769,133092.15384615384,25.834215638558803,47031.47821933077,26,0.0372658554089829,7
6815,"Vidya Prasarini Sabha's College of Engineering & Technology, Lonavala",47.21762708125,135333.8125,23.613515244907116,49724.268993746904,16,0.04062808542582775,7
6822,"Pimpri Chinchwad Education Trust's Pimpri Chinchwad College Of Engineering And Research, Ravet",86.01572491399317,41973.941979522184,17.360396702640266,43276.24907996943,293,0.054465054115971134,4
6834,"Dr.D.Y.Patil College Of Engineering & Innovation,Talegaon",77.58408220789474,68127.01503759398,16.23044695574111,35825.409625115506,266,0.05803679977476175,4
6839,"Dr. D Y Patil Pratishthan's College of Engineering, Kolhapur",51.47376003783784,125990.83783783784,25.85042909468463,47857.30465753461,37,0.037243352665747985,3
6878,"Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur",33.17228358888889,161093.44444444444,22.31695819156408,33193.190495608855,9,0.04288724077061618,7
6901,"MAEER's MIT College of Railway Engineering and Research, Jamgaon, Barshi",41.30991863571428,146197.5357142857,24.00462662232915,43660.961134873105,28,0.03999259877398047,7
6938,Shree Siddheshwar Women's College Of Engineering Solapur.,52.24010959534884,129978.41860465116,16.10766089128559,29988.88141281743,43,0.05845334475324949,6
6991,"Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune",63.95504623152174,100195.65217391304,22.635625817971576,47073.2019531224,92,0.04230901300018214,0
14005,"Laxminarayan Innovation Technological University, Nagpur",83.01243619465649,44755.251908396946,20.864511562909264,39814.79159700546,131,0.045736214921736,0
16006,COEP Technological University,94.55357369553191,16854.03404255319,11.101400632070158,30183.714414886625,470,0.08263506270091418,4
16121,"Shri. Anandrao Abitkar College of Engineering, Pal",24.7535806875,176152.875,12.40779561439614,17322.665883652742,16,0.07458347581956619,1
16351,"Vidya Niketan Institute of Engineering & Technology, Lakhewadi",46.15682345909091,139499.04545454544,20.766182590126366,36817.939428487036,22,0.04594282878310608,7
16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",49.075550740000004,133039.73333333334,21.938377733844494,40049.869753056395,30,0.043595062022391724,7
16354,DNYANVILAS COLLEGE OF ENGINEERING,48.38849684444445,133618.55555555556,23.43145329986471,43742.30773817767,18,0.04093084384814462,7
16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,50.57291603,131724.975,19.79658446259491,33644.48393352475,40,0.048084819014325014,6
16357,MES MUKUNDDAS LOHIA COLLEGE OF ENGINEERING,53.24784031363636,119913.18181818182,29.229690555926215,55939.10212572271,22,0.03308006074855306,3
16361,"Zeal College of Engineering & Research, Induri, Pune (Off Campus-Induri)",61.57106241069768,111610.31162790698,12.110497193468532,24223.63368504212,215,0.07627475794725666,6
